x0,x1,x2,x3,x4,x5,target
1.5,-1.5,1.5,-0.9116036358662277,-1.5,-0.5386562565822236,-0.0019348233472555876
-0.9479032843874455,-1.0396154971522913,-0.6862600248995648,-0.09550241165717521,-0.4024063047636308,-0.10266705706895118,-0.001271702698431909
1.5,0.9858881669509447,-0.9004856788057357,1.5,-1.5,0.459371692345873,-0.0024950257502496243
1.5,1.5,-1.5,1.5,-1.5,-1.5,-0.003526301123201847
0.6309902637192437,0.627228367354158,1.5,-1.5,-1.5,-1.5,-0.003221333958208561
0.31502603796203976,0.5853875293443975,1.5,-1.2202182742294638,-1.5,0.6046167109423924,-0.000996486865915358
-0.9305204715793775,-1.5,1.5,-1.5,-1.5,-1.5,-0.002509986748918891
0.8843468835967172,-1.5,1.5,-1.5,0.9088296764608462,1.5,-0.0025148659478873014
0.453186680435564,1.5,1.5,-1.5,-1.4708441697994221,-1.14928661620359,-0.004839610308408737
1.5,-1.5,1.5,-1.5,1.5,1.5,-0.0025864040944725275
-0.021830379234663064,0.07738413621271449,0.8924624804773035,-0.9363247264800955,-0.870878959838464,1.0277454867408449,-0.004350824281573296
1.5,0.13713705306252524,-1.5,1.5,-1.5,-0.9493231892097566,-0.001981747569516301
1.5,-0.0027216688076974315,1.5,0.18277097003278672,-1.5,-1.5,-0.001094565144740045
-0.4591706944292724,1.5,-0.6394030366435721,0.6136056098945514,-1.5,0.9993411032521841,-0.001306498539634049
0.7120467180743242,1.5,0.42252152517078734,-1.5,-1.5,0.760202547500975,-0.0032569924369454384
1.5,1.431970095601231,1.5,-1.5,-1.0155124403370923,0.4335819274596877,-0.0014625740004703403
0.36775955092392154,1.5,0.6613678846709697,-1.5,-1.1707103175431148,0.137994534911428,-0.0020048136357218027
0.519301386956057,1.4242488408108356,-0.26475275326640624,0.5384222091024728,-1.452179157905673,-0.4631875356943209,-0.004268856719136238
1.5,-1.5,1.5,-1.5,1.5,1.5,-0.0025864040944725275
-1.5,-1.5,1.5,-0.3476007477846959,-1.5,0.9858580256412156,-0.00232650525867939
