x0,x1,x2,x3,x4,x5,target
0.33761943315483733,-1.1171876920025796,-1.5,-1.5,-0.8636956104763687,-0.7468525235222113,-0.33245694637298584
1.21481197900944,-0.44601626895659807,-0.9047765432707019,-0.8563575004851113,-0.5978911792138555,1.5,-0.12125863879919052
-1.2895512927751067,1.5,1.5,1.5,1.2372069730595803,-0.9999734510272927,-0.30231690406799316
-1.0422952976897935,1.5,1.5,1.5,1.357749291102172,-1.5,-0.3536987602710724
0.1919412567949337,-1.0372211830987021,-1.5,-1.5,-0.932881946597435,-0.6778841679768178,-0.3387775123119354
1.1392201662049755,0.03616548630568717,-0.7806071767958738,-0.7610045063289705,-0.6284507727663703,1.5,-0.10768873244524002
0.026052093057590334,-1.5,-0.990105152990716,-1.5,-0.9222854490584717,-0.8150000418231009,-0.8252303600311279
-0.7543630705545085,1.5,1.5,1.5,1.5,-1.5,-0.4337994456291199
-1.5,1.5,1.5,1.5,1.5,-1.5,-0.43706414103507996
-1.5,1.5,1.5,1.5,1.5,-1.5,-0.43706414103507996
1.5,0.43456099614800586,-0.7504996376672535,-0.9202387633093426,-0.40341999912493126,1.5,-0.31436386704444885
0.31666268913336526,-0.6853458654891991,-1.5,-1.5,0.6206743298121304,-0.2017126290180625,-0.7433790564537048
0.5126690370210621,-0.5841001461877697,-1.5,-1.1056936897278005,0.9935400154818701,-0.6222777112083322,-0.9421083927154541
0.38950574765417423,-1.4004475122957372,-1.5,-1.5,-0.8233778845420853,-0.8334494395117831,-0.29186922311782837
0.1871473851848674,-1.2551418005545343,-1.5,-0.4914992150317883,-0.8496961847463471,-0.9660716196164627,-0.8997908234596252
1.065253692017002,-0.6112678988426703,-0.6695857392111841,-0.5395366798028586,-0.16309242895136175,1.5,-0.3378112316131592
0.38532289934069136,-1.2919713703192937,-1.5,-1.069872903398794,-0.8116911129719431,-0.6691611950959258,-0.39748722314834595
0.754198263298852,-0.5663495858749339,-1.5,-1.197126323473188,-0.6650458410658964,-0.7885161065319874,-0.8175125122070312
1.5,-0.5137354264603968,-0.7798464331516087,-0.7418234775798408,-0.05167558307112708,1.5,-0.12236609309911728
-1.2276780716499462,1.5,1.5,1.5,1.2370223428224958,-0.9970094137707554,-0.3529004752635956
