x0,x1,x2,x3,x4,x5,target
1.060498307825421,1.0704227554918355,-0.6415571541947939,-0.1465176654933229,-0.7767082150378234,0.318930405333147,-0.00197010999545455
0.7325491250184069,0.3016685999004478,0.8787471895795376,-1.0284507504940783,1.3758196183784355,-1.2168257693288558,-0.020114177837967873
1.0920124173054102,1.0881281837940975,-0.5320586288880691,0.37184444637856284,-1.4628484297920696,0.26062402176798805,-0.006160080898553133
0.9750409782413414,1.5,-0.3894896566845339,-1.5,1.5,-1.5,-0.0062219081446528435
-0.08547063688441126,0.5740538987791715,1.5,-0.60981919030189,-0.18635582169416764,-1.5,-0.012578899972140789
0.4157854205304381,1.3840702501998,-0.9105165186746408,0.0738193925821693,1.1720090646956343,1.4074082681982607,-0.007560881786048412
1.1227955142888097,1.0619362777260424,-1.000160568441971,-0.6624195198045187,0.8047545710679427,1.107212091914537,-0.008063809014856815
1.5,0.7964474912875363,1.5,0.48537268154406715,-1.5,-1.5,-0.014304990880191326
-1.5,1.5,1.5,-0.45901614002172403,-0.052745545905258526,-1.5,-0.016406239941716194
0.9688393676346976,-0.17359760511191213,-0.830639845677726,0.9037637307097954,-0.95047927757414,0.28118055095418726,-0.02354818396270275
-1.5,-1.5,1.4497922177906821,1.5,-1.5,0.02895756937255765,-0.03560202941298485
1.5,1.4635779415558394,-0.5150263018156521,0.3311645596218122,-1.5,-0.01221982583291241,-0.010702420026063919
0.6325382183869377,0.7696077642551424,0.953526752055283,0.46252742326225116,-0.29748787612944927,1.2992272429669254,-0.02374790981411934
0.46207572889971316,-1.5,1.5,-0.29841517222289027,0.32985786834674186,-1.5,-0.02584928832948208
-0.4101099117257112,0.04073852717846238,0.11879052062622697,0.6862473881882094,-0.3470266254183265,0.8911138680357773,-0.026159023866057396
-0.22515878790051314,-0.5022394363139955,0.9994815463620594,-1.5,1.5,1.0612387772400245,-0.02518889494240284
0.10430732022592695,0.44997352876301694,1.5,0.692322730165388,-1.5,1.2333947797436415,-0.008423509076237679
0.2691898504450144,0.7351228118342789,0.8265473503085718,0.6902945769737806,-0.22921640864351595,0.8841424308990607,-0.013541302643716335
-1.5,1.5,1.5,-0.24512732321018924,-0.06702056935855386,-1.5,-0.010663091205060482
-1.3446201766268022,-1.0529924334887761,-0.09476618175135752,0.3211475634119883,1.0850375660799052,1.5,-0.014240439049899578
