V_other_1,V_other_2,V_other_4,V_other_5,V_other_6,ndr_area_frac,min_g_norm,ndr_strength
0.5149795526764169,-0.6869043744702323,0.9857891626366495,0.8662061110136237,-1.19907699115497,0.0,0.22410923064166133,0.0
1.4753736073367612,-0.9232052961935315,-0.36591751641589765,-0.5937199785968235,-1.3501916424119274,0.0,0.10448640745684873,0.0
1.31412399457807,-1.051807733808768,-0.5244994137576975,-0.31891069734132715,1.3157633074424848,0.0,0.2967931738969333,0.0
-1.3255734946199658,0.06059170955307769,-1.4196855930676564,-1.1071471353891011,-0.5924448498943448,0.0533,-1.165500818410609,0.029246627840310315
-1.4790482234697355,0.40517406533602207,-0.6723801064425409,0.24056535347310737,0.18559746110180475,0.0277,-0.7963648850589321,0.009736974505619602
0.7163252326191643,0.8090247197223959,0.36616170955059024,1.464385775630928,0.29078976993740024,0.0,-0.009736709344932684,0.0
-0.8889098384551191,0.7501200879411396,0.8946186392291584,1.190984725873502,-0.004999720042267342,0.1042,-0.9650325288638163,0.03138351783338354
0.15281510482892768,0.894872864586969,0.022523103859941385,-1.3164988049704895,0.9419344923624249,0.0,-0.05731434616796726,0.0
0.8470653690264895,1.4764944898630228,-0.2452992384094712,0.6930160746389413,0.7306906695054116,0.0,0.1497732911366591,0.0
0.5817959507010393,-0.9053086119858809,-0.1259120827501059,-0.5253401849623454,0.3179481226594034,0.0,-0.19217435858649803,0.0
-0.43682300773203764,0.1622470878532174,0.8832639123888462,-0.6886008502960053,1.332389026486089,0.0,-0.22495917288206577,0.0
0.33782818926655667,0.8372439785815495,-1.3314243647512725,-1.0432485268893983,-0.5430556842395333,0.0,-0.258082285584764,1.0104822137348202e-06
0.7599455981348431,0.10604624777586391,-0.5804323448871511,0.5760075541345668,-1.3456733727886006,0.0,0.2614858157460536,0.0
-0.5823759104382448,0.4147824937254514,1.0575130156843509,-0.945543378061972,1.243478582358303,0.0006,-0.259816741713071,9.067078337436801e-06
1.034936351527377,0.14639488559152114,0.6165377957439899,-0.9191353241878367,0.326109430660126,0.0,-0.03913233682625509,0.0
0.4110230311174252,0.08011786919570874,-1.1180934870208379,1.373807956212866,0.4262938226819133,0.0,-0.06208005308881703,0.0
0.6611415265920555,-0.5537087978082615,-0.2076845642470404,0.3866534444091543,-0.20007993631688015,0.177,-0.8076841612217475,0.04768392948509094
1.188798871144221,-0.2617859763620056,-1.2542495234252073,0.20726157056763306,-0.6934104720270586,0.0,-0.11990565342044793,0.0
0.4978956125668257,0.9432057835999093,-0.40848742747800704,0.8522767566747822,-0.502598920320495,0.0092,-0.559136373915452,0.0032491420305284058
1.4300854133608416,-1.0114345847694133,-0.9700426734113059,-0.545717964149915,-1.2647593641012365,0.0,0.12308061748203888,0.0
0.6486768664492031,-1.0809985893531655,0.7350739242547824,0.7658914242551376,0.1793395939980167,0.0,-0.21550257449937177,0.0
1.2598780949335389,-0.809647482298612,-0.1090370609477902,0.15849919120112643,1.4718245345630252,0.0,0.31630935058232285,0.0
-0.2883875746346698,-0.6471636602279409,-1.137083960004254,0.7853255859881711,-0.7499779656250378,0.0079,-0.27308474093957097,0.00010727872052473142
0.2017192521613882,-0.6534318049262695,-0.6518781610176372,0.7981466360569942,1.1515951163687728,0.0,0.13174469359469665,0.0
0.2598081941577033,-0.6816995831378447,-0.2376576955762768,0.4772632025851655,-0.23147581479808577,0.2093,-1.2033298278363782,0.11461666380612055
-1.0927277599958423,1.0460220323821479,-0.32907458631043474,0.5385318709277889,0.4973579551546139,0.0026,-0.3345763139598668,0.00020068045734803025
-0.10831596112154562,1.030690867426725,1.3915577389802358,1.1499310223056334,-1.4120436029598034,0.0,0.17671358160952372,0.0
-0.7949507591403094,-1.3400404309452822,0.76396184618743,-0.21741975996649154,0.18024101286856675,0.1185,-0.8187305173713875,0.020425154963342608
-1.097824340725629,-0.9675483217792413,-0.09169752635655515,1.0829990565562744,-0.7210589759485043,0.0672,-1.3136016756339963,0.04777054171295116
0.9645449572610545,0.6162840030329222,0.1951044691742625,-1.4575799872089665,-1.4760085521162694,0.0,0.28928940327175434,0.0
0.02207110358714104,-0.08846623463451841,-1.1843148723388859,0.7513519241091045,-0.3866404527426113,0.2134,-1.0268779796014917,0.09478069589481251
-0.6907887168568324,1.3859934407645338,0.2647593845988505,-0.303236487441386,-0.12576826585891965,0.2196,-0.7917408657629788,0.06933251941615588
-1.0398611812853522,0.8016327266367789,1.134551955432134,0.1269597962577247,0.40474476772557,0.0,-0.24057811141342814,0.0
-1.1760607759450243,0.46586879790729263,0.07004352285234461,-0.4867281448913825,-0.3236214578630858,0.1256,-2.072361580585047,0.11998206014776522
-0.761085458879983,-0.5187829936599236,1.050324456673763,-0.5537549569907005,0.6508692480962739,0.0427,-0.3701507795796092,0.002487761621052585
0.23005471923420306,1.3206226523192095,-1.128369105157838,-0.5388958825659349,0.41184288528342394,0.0,-0.18693612319570727,0.0
-0.3211373657678882,-0.4365931523817088,0.9350682337883773,1.0843459206883592,0.8633735263807552,0.0,0.0993643505332777,0.0
1.255701141947955,-1.4928496260833395,-0.5400905872586026,0.17045934837874643,-0.560303362056743,0.0,-0.1765493712929234,0.0
0.4874866852973265,-1.3216044731966508,0.9495151900000045,-1.3612683419813327,-1.4897235828112378,0.0,0.20881282707981857,0.0
-0.9293963862531271,-0.2644003708531819,0.6983644165707346,0.5946294788259303,-1.2401333555188945,0.0022,-0.3294573551224352,0.0004883617377751958
