V_other_1,V_other_2,V_other_4,V_other_5,V_other_6,ndr_area_frac,min_g_norm,ndr_strength
0.5149795526764169,-0.6869043744702323,0.9857891626366495,0.8662061110136237,-1.19907699115497,0.1733,-1.0073426801420575,0.0828954547943938
1.4753736073367612,-0.9232052961935315,-0.36591751641589765,-0.5937199785968235,-1.3501916424119274,0.0973,-0.4152442652638574,0.007632969599080413
1.31412399457807,-1.051807733808768,-0.5244994137576975,-0.31891069734132715,1.3157633074424848,0.1584,-0.6763355121817033,0.022214032606586928
-1.3255734946199658,0.06059170955307769,-1.4196855930676564,-1.1071471353891011,-0.5924448498943448,0.1013,-3.9109820904017814,0.20261341704569144
-1.4790482234697355,0.40517406533602207,-0.6723801064425409,0.24056535347310737,0.18559746110180475,0.0793,-2.471721770738783,0.08138893517113266
0.7163252326191643,0.8090247197223959,0.36616170955059024,1.464385775630928,0.29078976993740024,0.1718,-1.2026160328051059,0.08847840560847682
-0.8889098384551191,0.7501200879411396,0.8946186392291584,1.190984725873502,-0.004999720042267342,0.1234,-0.5037545026311143,0.017276878614659028
0.15281510482892768,0.894872864586969,0.022523103859941385,-1.3164988049704895,0.9419344923624249,0.1905,-0.9174025225769994,0.07442471635031189
0.8470653690264895,1.4764944898630228,-0.2452992384094712,0.6930160746389413,0.7306906695054116,0.0976,-0.595722956287602,0.022156799330489963
0.5817959507010393,-0.9053086119858809,-0.1259120827501059,-0.5253401849623454,0.3179481226594034,0.1984,-1.208218007781309,0.11802756047172547
-0.43682300773203764,0.1622470878532174,0.8832639123888462,-0.6886008502960053,1.332389026486089,0.1908,-1.047033685885235,0.09449828140217999
0.33782818926655667,0.8372439785815495,-1.3314243647512725,-1.0432485268893983,-0.5430556842395333,0.2204,-1.245439770999362,0.14881300588961846
0.7599455981348431,0.10604624777586391,-0.5804323448871511,0.5760075541345668,-1.3456733727886006,0.0,0.07882049368282054,0.0
-0.5823759104382448,0.4147824937254514,1.0575130156843509,-0.945543378061972,1.243478582358303,0.216,-0.9724610541598155,0.096885726882765
1.034936351527377,0.14639488559152114,0.6165377957439899,-0.9191353241878367,0.326109430660126,0.1369,-2.0881024011908793,0.13528965911290342
0.4110230311174252,0.08011786919570874,-1.1180934870208379,1.373807956212866,0.4262938226819133,0.1496,-0.6223282079729257,0.028631135326349193
0.6611415265920555,-0.5537087978082615,-0.2076845642470404,0.3866534444091543,-0.20007993631688015,0.2349,-1.3788091229037323,0.1566224004431207
1.188798871144221,-0.2617859763620056,-1.2542495234252073,0.20726157056763306,-0.6934104720270586,0.1327,-0.6247046551662858,0.029427437531736166
0.4978956125668257,0.9432057835999093,-0.40848742747800704,0.8522767566747822,-0.502598920320495,0.1611,-2.1997631656085535,0.18781406129040823
1.4300854133608416,-1.0114345847694133,-0.9700426734113059,-0.545717964149915,-1.2647593641012365,0.0995,-0.40562850275167966,0.008455336401328848
0.6486768664492031,-1.0809985893531655,0.7350739242547824,0.7658914242551376,0.1793395939980167,0.0024,-0.25990507839686533,1.5120133953994197e-05
1.2598780949335389,-0.809647482298612,-0.1090370609477902,0.15849919120112643,1.4718245345630252,0.2442,-0.4798895675101596,0.029700779296666785
-0.2883875746346698,-0.6471636602279409,-1.137083960004254,0.7853255859881711,-0.7499779656250378,0.2553,-2.1120563482525134,0.3152082450138248
0.2017192521613882,-0.6534318049262695,-0.6518781610176372,0.7981466360569942,1.1515951163687728,0.2431,-1.4487804058547746,0.19494470888740265
0.2598081941577033,-0.6816995831378447,-0.2376576955762768,0.4772632025851655,-0.23147581479808577,0.236,-1.8890390368288297,0.24518143227084999
